Source File,Line,File Name,Response
Profile_files.csv,114,C:\e_drive\.temp\twc-radix-data/profiles/2542\24428,Profile [Radix: 2542 / NS: 2433] found but no company assigned to it
Profile_files.csv,115,C:\e_drive\.temp\twc-radix-data/profiles/4188\24434,Profile [Radix: 4188 / NS: 4046] found but no company assigned to it
Profile_files.csv,116,C:\e_drive\.temp\twc-radix-data/profiles/4188\24436,Profile [Radix: 4188 / NS: 4046] found but no company assigned to it
Profile_files.csv,117,C:\e_drive\.temp\twc-radix-data/profiles/4188\24437,Profile [Radix: 4188 / NS: 4046] found but no company assigned to it
Profile_files.csv,118,C:\e_drive\.temp\twc-radix-data/profiles/3017\24466,Profile [Radix: 3017 / NS: 2881] found but no company assigned to it
Profile_files.csv,119,C:\e_drive\.temp\twc-radix-data/profiles/4189\24497,Profile [Radix: 4189 / NS: 4047] found but no company assigned to it
Profile_files.csv,120,C:\e_drive\.temp\twc-radix-data/profiles/3703\24547,Profile [Radix: 3703 / NS: 3580] found but no company assigned to it
Profile_files.csv,121,C:\e_drive\.temp\twc-radix-data/profiles/774\24549,Profile [Radix: 774 / NS: 780] found but no company assigned to it
Profile_files.csv,122,C:\e_drive\.temp\twc-radix-data/profiles/1548\24550,Profile [Radix: 1548 / NS: 1494] found but no company assigned to it
Profile_files.csv,123,C:\e_drive\.temp\twc-radix-data/profiles/2941\24552,Profile [Radix: 2941 / NS: 2807] found but no company assigned to it
Profile_files.csv,124,C:\e_drive\.temp\twc-radix-data/profiles/4192\24563,Profile [Radix: 4192 / NS: 4051] found but no company assigned to it
Profile_files.csv,125,C:\e_drive\.temp\twc-radix-data/profiles/4192\24564,Profile [Radix: 4192 / NS: 4051] found but no company assigned to it
Profile_files.csv,126,C:\e_drive\.temp\twc-radix-data/profiles/4193\24569,Profile [Radix: 4193 / NS: 4052] found but no company assigned to it
Profile_files.csv,127,C:\e_drive\.temp\twc-radix-data/profiles/4193\24570,Profile [Radix: 4193 / NS: 4052] found but no company assigned to it
Profile_files.csv,128,C:\e_drive\.temp\twc-radix-data/profiles/4137\24579,Profile [Radix: 4137 / NS: 3999] found but no company assigned to it
Profile_files.csv,129,C:\e_drive\.temp\twc-radix-data/profiles/3053\24581,Profile [Radix: 3053 / NS: 2918] found but no company assigned to it
Profile_files.csv,130,C:\e_drive\.temp\twc-radix-data/profiles/3345\24584,Profile [Radix: 3345 / NS: 3201] found but no company assigned to it
Profile_files.csv,131,C:\e_drive\.temp\twc-radix-data/profiles/4194\24588,Profile [Radix: 4194 / NS: 4053] found but no company assigned to it
Profile_files.csv,132,C:\e_drive\.temp\twc-radix-data/profiles/4195\24591,Profile [Radix: 4195 / NS: 4054] found but no company assigned to it
Profile_files.csv,133,C:\e_drive\.temp\twc-radix-data/profiles/813\24605,Profile [Radix: 813 / NS: 819] found but no company assigned to it
Profile_files.csv,134,C:\e_drive\.temp\twc-radix-data/profiles/2788\24762,Profile [Radix: 2788 / NS: 2662] found but no company assigned to it
Profile_files.csv,135,C:\e_drive\.temp\twc-radix-data/profiles/580\24763,Profile [Radix: 580 / NS: 586] found but no company assigned to it
Profile_files.csv,136,C:\e_drive\.temp\twc-radix-data/profiles/2908\24764,Profile [Radix: 2908 / NS: 2774] found but no company assigned to it
Profile_files.csv,137,C:\e_drive\.temp\twc-radix-data/profiles/4195\24781,Profile [Radix: 4195 / NS: 4054] found but no company assigned to it
Profile_files.csv,138,C:\e_drive\.temp\twc-radix-data/profiles/4198\24820,Profile [Radix: 4198 / NS: 3953] found but no company assigned to it
Profile_files.csv,139,C:\e_drive\.temp\twc-radix-data/profiles/4198\24821,Profile [Radix: 4198 / NS: 3953] found but no company assigned to it
Profile_files.csv,140,C:\e_drive\.temp\twc-radix-data/profiles/4058\24897,Profile [Radix: 4058 / NS: 3924] found but no company assigned to it
Profile_files.csv,141,C:\e_drive\.temp\twc-radix-data/profiles/3877\24942,Profile [Radix: 3877 / NS: 3750] found but no company assigned to it
Profile_files.csv,142,C:\e_drive\.temp\twc-radix-data/profiles/4208\24952,Profile [Radix: 4208 / NS: 4065] found but no company assigned to it
Profile_files.csv,143,C:\e_drive\.temp\twc-radix-data/profiles/4210\24959,Profile [Radix: 4210 / NS: 4067] found but no company assigned to it
Profile_files.csv,144,C:\e_drive\.temp\twc-radix-data/profiles/3002\24975,Profile [Radix: 3002 / NS: 2866] found but no company assigned to it
Profile_files.csv,145,C:\e_drive\.temp\twc-radix-data/profiles/4067\24977,Profile [Radix: 4067 / NS: 3935] found but no company assigned to it
Profile_files.csv,146,C:\e_drive\.temp\twc-radix-data/profiles/3895\24978,Profile [Radix: 3895 / NS: 3766] found but no company assigned to it
Profile_files.csv,147,C:\e_drive\.temp\twc-radix-data/profiles/1873\24980,Profile [Radix: 1873 / NS: 1807] found but no company assigned to it
Profile_files.csv,148,C:\e_drive\.temp\twc-radix-data/profiles/3677\25019,Profile [Radix: 3677 / NS: 3548] found but no company assigned to it
Profile_files.csv,149,C:\e_drive\.temp\twc-radix-data/profiles/3070\25022,Profile [Radix: 3070 / NS: 2936] found but no company assigned to it
Profile_files.csv,150,C:\e_drive\.temp\twc-radix-data/profiles/1716\25023,Profile [Radix: 1716 / NS: 1652] found but no company assigned to it
Profile_files.csv,151,C:\e_drive\.temp\twc-radix-data/profiles/3308\25072,Profile [Radix: 3308 / NS: 3164] found but no company assigned to it
Profile_files.csv,152,C:\e_drive\.temp\twc-radix-data/profiles/2397\25086,Profile [Radix: 2397 / NS: 2300] found but no company assigned to it
Profile_files.csv,153,C:\e_drive\.temp\twc-radix-data/profiles/2497\25139,Profile [Radix: 2497 / NS: 2391] found but no company assigned to it
Profile_files.csv,154,C:\e_drive\.temp\twc-radix-data/profiles/2289\25140,Profile [Radix: 2289 / NS: 2173] found but no company assigned to it
Profile_files.csv,155,C:\e_drive\.temp\twc-radix-data/profiles/3406\25144,twc file id: 4460
Profile_files.csv,156,C:\e_drive\.temp\twc-radix-data/profiles/2497\25156,Profile [Radix: 2497 / NS: 2391] found but no company assigned to it
Profile_files.csv,157,C:\e_drive\.temp\twc-radix-data/profiles/3551\25157,Profile [Radix: 3551 / NS: 3422] found but no company assigned to it
Profile_files.csv,158,C:\e_drive\.temp\twc-radix-data/profiles/2283\25186,Profile [Radix: 2283 / NS: 2201] found but no company assigned to it
Profile_files.csv,159,C:\e_drive\.temp\twc-radix-data/profiles/4131\25208,Profile [Radix: 4131 / NS: 3993] found but no company assigned to it
Profile_files.csv,160,C:\e_drive\.temp\twc-radix-data/profiles/3497\25264,Profile [Radix: 3497 / NS: 3364] found but no company assigned to it
Profile_files.csv,161,C:\e_drive\.temp\twc-radix-data/profiles/3876\25265,Profile [Radix: 3876 / NS: 3749] found but no company assigned to it
Profile_files.csv,162,C:\e_drive\.temp\twc-radix-data/profiles/3880\25266,Profile [Radix: 3880 / NS: 3753] found but no company assigned to it
Profile_files.csv,163,C:\e_drive\.temp\twc-radix-data/profiles/3880\25267,Profile [Radix: 3880 / NS: 3753] found but no company assigned to it
Profile_files.csv,164,C:\e_drive\.temp\twc-radix-data/profiles/3877\25268,Profile [Radix: 3877 / NS: 3750] found but no company assigned to it
Profile_files.csv,165,C:\e_drive\.temp\twc-radix-data/profiles/3877\25269,Profile [Radix: 3877 / NS: 3750] found but no company assigned to it
Profile_files.csv,166,C:\e_drive\.temp\twc-radix-data/profiles/3873\25271,twc file id: 4461
Profile_files.csv,167,C:\e_drive\.temp\twc-radix-data/profiles/4057\25297,Profile [Radix: 4057 / NS: 3923] found but no company assigned to it
Profile_files.csv,168,C:\e_drive\.temp\twc-radix-data/profiles/3266\25307,Profile [Radix: 3266 / NS: 3124] found but no company assigned to it
Profile_files.csv,169,C:\e_drive\.temp\twc-radix-data/profiles/4220\25308,Profile [Radix: 4220 / NS: 4075] found but no company assigned to it
Profile_files.csv,170,C:\e_drive\.temp\twc-radix-data/profiles/4220\25311,Profile [Radix: 4220 / NS: 4075] found but no company assigned to it
Profile_files.csv,171,C:\e_drive\.temp\twc-radix-data/profiles/4224\25347,Profile [Radix: 4224 / NS: 3299] found but no company assigned to it
Profile_files.csv,172,C:\e_drive\.temp\twc-radix-data/profiles/4224\25348,Profile [Radix: 4224 / NS: 3299] found but no company assigned to it
Profile_files.csv,173,C:\e_drive\.temp\twc-radix-data/profiles/3560\25359,Profile [Radix: 3560 / NS: 3431] found but no company assigned to it
Profile_files.csv,174,C:\e_drive\.temp\twc-radix-data/profiles/3546\25363,Profile [Radix: 3546 / NS: 3417] found but no company assigned to it
Profile_files.csv,175,C:\e_drive\.temp\twc-radix-data/profiles/809\25394,Profile [Radix: 809 / NS: 815] found but no company assigned to it
Profile_files.csv,176,C:\e_drive\.temp\twc-radix-data/profiles/3733\25415,Profile [Radix: 3733 / NS: 3611] found but no company assigned to it
Profile_files.csv,177,C:\e_drive\.temp\twc-radix-data/profiles/3733\25416,Profile [Radix: 3733 / NS: 3611] found but no company assigned to it
Profile_files.csv,178,C:\e_drive\.temp\twc-radix-data/profiles/4015\25475,Profile [Radix: 4015 / NS: 3883] found but no company assigned to it
Profile_files.csv,179,C:\e_drive\.temp\twc-radix-data/profiles/2067\25501,Profile [Radix: 2067 / NS: 1994] found but no company assigned to it
Profile_files.csv,180,C:\e_drive\.temp\twc-radix-data/profiles/4229\25562,Profile [Radix: 4229 / NS: 3323] found but no company assigned to it
Profile_files.csv,181,C:\e_drive\.temp\twc-radix-data/profiles/2904\25576,Profile [Radix: 2904 / NS: 2770] found but no company assigned to it
Profile_files.csv,182,C:\e_drive\.temp\twc-radix-data/profiles/4229\25577,Profile [Radix: 4229 / NS: 3323] found but no company assigned to it
Profile_files.csv,183,C:\e_drive\.temp\twc-radix-data/profiles/100\25584,twc file id: 4462
Profile_files.csv,184,C:\e_drive\.temp\twc-radix-data/profiles/4232\25610,Profile [Radix: 4232 / NS: 4083] found but no company assigned to it
Profile_files.csv,185,C:\e_drive\.temp\twc-radix-data/profiles/4232\25611,Profile [Radix: 4232 / NS: 4083] found but no company assigned to it
Profile_files.csv,186,C:\e_drive\.temp\twc-radix-data/profiles/4231\25619,Profile [Radix: 4231 / NS: 4082] found but no company assigned to it
Profile_files.csv,187,C:\e_drive\.temp\twc-radix-data/profiles/4233\25648,Profile [Radix: 4233 / NS: 4084] found but no company assigned to it
Profile_files.csv,188,C:\e_drive\.temp\twc-radix-data/profiles/4233\25649,Profile [Radix: 4233 / NS: 4084] found but no company assigned to it
Profile_files.csv,189,C:\e_drive\.temp\twc-radix-data/profiles/3375\25664,Profile [Radix: 3375 / NS: 3230] found but no company assigned to it
Profile_files.csv,190,C:\e_drive\.temp\twc-radix-data/profiles/606\25674,Profile [Radix: 606 / NS: 612] found but no company assigned to it
Profile_files.csv,191,C:\e_drive\.temp\twc-radix-data/profiles/4056\25697,Profile [Radix: 4056 / NS: 3921] found but no company assigned to it
Profile_files.csv,192,C:\e_drive\.temp\twc-radix-data/profiles/759\25700,Profile [Radix: 759 / NS: 765] found but no company assigned to it
Profile_files.csv,193,C:\e_drive\.temp\twc-radix-data/profiles/3962\25708,Profile [Radix: 3962 / NS: 3833] found but no company assigned to it
Profile_files.csv,194,C:\e_drive\.temp\twc-radix-data/profiles/1865\25709,Profile [Radix: 1865 / NS: 1799] found but no company assigned to it
Profile_files.csv,195,C:\e_drive\.temp\twc-radix-data/profiles/4235\25714,Profile [Radix: 4235 / NS: 4086] found but no company assigned to it
Profile_files.csv,196,C:\e_drive\.temp\twc-radix-data/profiles/4236\25718,Profile [Radix: 4236 / NS: 4087] found but no company assigned to it
Profile_files.csv,197,C:\e_drive\.temp\twc-radix-data/profiles/4236\25721,Profile [Radix: 4236 / NS: 4087] found but no company assigned to it
Profile_files.csv,198,C:\e_drive\.temp\twc-radix-data/profiles/4237\25722,Profile [Radix: 4237 / NS: 4088] found but no company assigned to it
Profile_files.csv,199,C:\e_drive\.temp\twc-radix-data/profiles/4237\25725,Profile [Radix: 4237 / NS: 4088] found but no company assigned to it
Profile_files.csv,200,C:\e_drive\.temp\twc-radix-data/profiles/291\25729,Profile [Radix: 291 / NS: 296] found but no company assigned to it
Profile_files.csv,201,C:\e_drive\.temp\twc-radix-data/profiles/291\25730,Profile [Radix: 291 / NS: 296] found but no company assigned to it
Profile_files.csv,202,C:\e_drive\.temp\twc-radix-data/profiles/915\25751,Profile [Radix: 915 / NS: 917] found but no company assigned to it
Profile_files.csv,203,C:\e_drive\.temp\twc-radix-data/profiles/3984\25753,Profile [Radix: 3984 / NS: 3852] found but no company assigned to it
Profile_files.csv,204,C:\e_drive\.temp\twc-radix-data/profiles/4239\25769,Profile [Radix: 4239 / NS: 4090] found but no company assigned to it
Profile_files.csv,205,C:\e_drive\.temp\twc-radix-data/profiles/4239\25770,Profile [Radix: 4239 / NS: 4090] found but no company assigned to it
Profile_files.csv,206,C:\e_drive\.temp\twc-radix-data/profiles/4240\25773,Profile [Radix: 4240 / NS: 4091] found but no company assigned to it
Profile_files.csv,207,C:\e_drive\.temp\twc-radix-data/profiles/4241\25776,Profile [Radix: 4241 / NS: 4092] found but no company assigned to it
Profile_files.csv,208,C:\e_drive\.temp\twc-radix-data/profiles/820\25779,Profile [Radix: 820 / NS: 826] found but no company assigned to it
Profile_files.csv,209,C:\e_drive\.temp\twc-radix-data/profiles/4242\25797,Profile [Radix: 4242 / NS: 4093] found but no company assigned to it
Profile_files.csv,210,C:\e_drive\.temp\twc-radix-data/profiles/4235\25798,Profile [Radix: 4235 / NS: 4086] found but no company assigned to it
Profile_files.csv,211,C:\e_drive\.temp\twc-radix-data/profiles/4243\25801,Profile [Radix: 4243 / NS: 4094] found but no company assigned to it
Profile_files.csv,212,C:\e_drive\.temp\twc-radix-data/profiles/4243\25803,Profile [Radix: 4243 / NS: 4094] found but no company assigned to it
Profile_files.csv,213,C:\e_drive\.temp\twc-radix-data/profiles/190\25816,Profile [Radix: 190 / NS: 194] found but no company assigned to it
Profile_files.csv,214,C:\e_drive\.temp\twc-radix-data/profiles/3266\25838,Profile [Radix: 3266 / NS: 3124] found but no company assigned to it
Profile_files.csv,215,C:\e_drive\.temp\twc-radix-data/profiles/3467\25841,Profile [Radix: 3467 / NS: 3329] found but no company assigned to it
Profile_files.csv,216,C:\e_drive\.temp\twc-radix-data/profiles/184\25966,Profile [Radix: 184 / NS: 188] found but no company assigned to it
Profile_files.csv,217,C:\e_drive\.temp\twc-radix-data/profiles/189\26108,Profile [Radix: 189 / NS: 193] found but no company assigned to it
Profile_files.csv,218,C:\e_drive\.temp\twc-radix-data/profiles/2376\26109,Profile [Radix: 2376 / NS: 2281] found but no company assigned to it
Profile_files.csv,219,C:\e_drive\.temp\twc-radix-data/profiles/3623\26113,Profile [Radix: 3623 / NS: 3494] found but no company assigned to it
Profile_files.csv,220,C:\e_drive\.temp\twc-radix-data/profiles/1900\26114,Profile [Radix: 1900 / NS: 1836] found but no company assigned to it
Profile_files.csv,221,C:\e_drive\.temp\twc-radix-data/profiles/2983\26195,Profile [Radix: 2983 / NS: 2847] found but no company assigned to it
Profile_files.csv,222,C:\e_drive\.temp\twc-radix-data/profiles/3924\26207,Profile [Radix: 3924 / NS: 3794] found but no company assigned to it
Profile_files.csv,223,C:\e_drive\.temp\twc-radix-data/profiles/157\26244,Profile [Radix: 157 / NS: 160] found but no company assigned to it
Profile_files.csv,224,C:\e_drive\.temp\twc-radix-data/profiles/3804\26275,Profile [Radix: 3804 / NS: 3676] found but no company assigned to it
Profile_files.csv,225,C:\e_drive\.temp\twc-radix-data/profiles/1985\26276,Profile [Radix: 1985 / NS: 1891] found but no company assigned to it
Profile_files.csv,226,C:\e_drive\.temp\twc-radix-data/profiles/3664\26278,Profile [Radix: 3664 / NS: 3534] found but no company assigned to it
Profile_files.csv,227,C:\e_drive\.temp\twc-radix-data/profiles/4249\26285,Profile [Radix: 4249 / NS: 3803] found but no company assigned to it
Profile_files.csv,228,C:\e_drive\.temp\twc-radix-data/profiles/4249\26286,Profile [Radix: 4249 / NS: 3803] found but no company assigned to it
Profile_files.csv,229,C:\e_drive\.temp\twc-radix-data/profiles/4249\26287,Profile [Radix: 4249 / NS: 3803] found but no company assigned to it
Profile_files.csv,230,C:\e_drive\.temp\twc-radix-data/profiles/4249\26288,Profile [Radix: 4249 / NS: 3803] found but no company assigned to it
Profile_files.csv,231,C:\e_drive\.temp\twc-radix-data/profiles/3017\26290,Profile [Radix: 3017 / NS: 2881] found but no company assigned to it
Profile_files.csv,232,C:\e_drive\.temp\twc-radix-data/profiles/4106\26292,Profile [Radix: 4106 / NS: 3970] found but no company assigned to it
Profile_files.csv,233,C:\e_drive\.temp\twc-radix-data/profiles/3989\26345,Profile [Radix: 3989 / NS: 3857] found but no company assigned to it
Profile_files.csv,234,C:\e_drive\.temp\twc-radix-data/profiles/3915\26408,Profile [Radix: 3915 / NS: 3785] found but no company assigned to it
Profile_files.csv,235,C:\e_drive\.temp\twc-radix-data/profiles/4071\26437,Profile [Radix: 4071 / NS: 3308] found but no company assigned to it
Profile_files.csv,236,C:\e_drive\.temp\twc-radix-data/profiles/3865\26460,Profile [Radix: 3865 / NS: 3739] found but no company assigned to it
Profile_files.csv,237,C:\e_drive\.temp\twc-radix-data/profiles/3865\26461,Profile [Radix: 3865 / NS: 3739] found but no company assigned to it
Profile_files.csv,238,C:\e_drive\.temp\twc-radix-data/profiles/3839\26462,Profile [Radix: 3839 / NS: 3711] found but no company assigned to it
Profile_files.csv,239,C:\e_drive\.temp\twc-radix-data/profiles/3850\26463,Profile [Radix: 3850 / NS: 3724] found but no company assigned to it
Profile_files.csv,240,C:\e_drive\.temp\twc-radix-data/profiles/4255\26465,Profile [Radix: 4255 / NS: 4105] found but no company assigned to it
Profile_files.csv,241,C:\e_drive\.temp\twc-radix-data/profiles/3195\26479,Profile [Radix: 3195 / NS: 3055] found but no company assigned to it
Profile_files.csv,242,C:\e_drive\.temp\twc-radix-data/profiles/4139\26486,Profile [Radix: 4139 / NS: 4001] found but no company assigned to it
Profile_files.csv,243,C:\e_drive\.temp\twc-radix-data/profiles/4196\26490,Profile [Radix: 4196 / NS: 4055] found but no company assigned to it
Profile_files.csv,244,C:\e_drive\.temp\twc-radix-data/profiles/3052\26493,Profile [Radix: 3052 / NS: 2917] found but no company assigned to it
Profile_files.csv,245,C:\e_drive\.temp\twc-radix-data/profiles/4252\26566,Profile [Radix: 4252 / NS: 4102] found but no company assigned to it
Profile_files.csv,246,C:\e_drive\.temp\twc-radix-data/profiles/4252\26567,Profile [Radix: 4252 / NS: 4102] found but no company assigned to it
Profile_files.csv,247,C:\e_drive\.temp\twc-radix-data/profiles/927\26568,Profile [Radix: 927 / NS: 929] found but no company assigned to it
Profile_files.csv,248,C:\e_drive\.temp\twc-radix-data/profiles/927\26583,Profile [Radix: 927 / NS: 929] found but no company assigned to it
Profile_files.csv,249,C:\e_drive\.temp\twc-radix-data/profiles/1536\26584,Profile [Radix: 1536 / NS: 1320] found but no company assigned to it
Profile_files.csv,250,C:\e_drive\.temp\twc-radix-data/profiles/3865\26585,Profile [Radix: 3865 / NS: 3739] found but no company assigned to it
Profile_files.csv,251,C:\e_drive\.temp\twc-radix-data/profiles/4093\26671,Profile [Radix: 4093 / NS: 3956] found but no company assigned to it
Profile_files.csv,252,C:\e_drive\.temp\twc-radix-data/profiles/3077\26676,Profile [Radix: 3077 / NS: 2943] found but no company assigned to it
Profile_files.csv,253,C:\e_drive\.temp\twc-radix-data/profiles/4264\26785,twc file id: 4463
Profile_files.csv,254,C:\e_drive\.temp\twc-radix-data/profiles/3571\26787,Profile [Radix: 3571 / NS: 3443] found but no company assigned to it
Profile_files.csv,255,C:\e_drive\.temp\twc-radix-data/profiles/3696\26847,Profile [Radix: 3696 / NS: 3575] found but no company assigned to it
Profile_files.csv,256,C:\e_drive\.temp\twc-radix-data/profiles/4084\26858,twc file id: 4464
Profile_files.csv,257,C:\e_drive\.temp\twc-radix-data/profiles/4266\26899,Profile [Radix: 4266 / NS: 4113] found but no company assigned to it
Profile_files.csv,258,C:\e_drive\.temp\twc-radix-data/profiles/4267\26900,Profile [Radix: 4267 / NS: 4114] found but no company assigned to it
Profile_files.csv,259,C:\e_drive\.temp\twc-radix-data/profiles/4267\26901,Profile [Radix: 4267 / NS: 4114] found but no company assigned to it
Profile_files.csv,260,C:\e_drive\.temp\twc-radix-data/profiles/2067\26923,Profile [Radix: 2067 / NS: 1994] found but no company assigned to it
Profile_files.csv,261,C:\e_drive\.temp\twc-radix-data/profiles/4267\26934,Profile [Radix: 4267 / NS: 4114] found but no company assigned to it
Profile_files.csv,262,C:\e_drive\.temp\twc-radix-data/profiles/4266\26937,Profile [Radix: 4266 / NS: 4113] found but no company assigned to it
Profile_files.csv,263,C:\e_drive\.temp\twc-radix-data/profiles/4266\26938,Profile [Radix: 4266 / NS: 4113] found but no company assigned to it
Profile_files.csv,264,C:\e_drive\.temp\twc-radix-data/profiles/1859\26939,Profile [Radix: 1859 / NS: 1794] found but no company assigned to it
Profile_files.csv,265,C:\e_drive\.temp\twc-radix-data/profiles/3578\26940,Profile [Radix: 3578 / NS: 3451] found but no company assigned to it
Profile_files.csv,266,C:\e_drive\.temp\twc-radix-data/profiles/4267\26955,Profile [Radix: 4267 / NS: 4114] found but no company assigned to it
Profile_files.csv,267,C:\e_drive\.temp\twc-radix-data/profiles/4268\26957,Profile [Radix: 4268 / NS: 4115] found but no company assigned to it
Profile_files.csv,268,C:\e_drive\.temp\twc-radix-data/profiles/3866\26961,Profile [Radix: 3866 / NS: 3740] found but no company assigned to it
Profile_files.csv,269,C:\e_drive\.temp\twc-radix-data/profiles/3866\26962,Profile [Radix: 3866 / NS: 3740] found but no company assigned to it
Profile_files.csv,270,C:\e_drive\.temp\twc-radix-data/profiles/3017\26997,Profile [Radix: 3017 / NS: 2881] found but no company assigned to it
Profile_files.csv,271,C:\e_drive\.temp\twc-radix-data/profiles/1985\26999,Profile [Radix: 1985 / NS: 1891] found but no company assigned to it
Profile_files.csv,272,C:\e_drive\.temp\twc-radix-data/profiles/3846\27001,Profile [Radix: 3846 / NS: 3719] found but no company assigned to it
Profile_files.csv,273,C:\e_drive\.temp\twc-radix-data/profiles/1859\27011,Profile [Radix: 1859 / NS: 1794] found but no company assigned to it
Profile_files.csv,274,C:\e_drive\.temp\twc-radix-data/profiles/3796\27012,Profile [Radix: 3796 / NS: 3668] found but no company assigned to it
Profile_files.csv,275,C:\e_drive\.temp\twc-radix-data/profiles/4186\27027,Profile [Radix: 4186 / NS: 4045] found but no company assigned to it
Profile_files.csv,276,C:\e_drive\.temp\twc-radix-data/profiles/4186\27028,Profile [Radix: 4186 / NS: 4045] found but no company assigned to it
Profile_files.csv,277,C:\e_drive\.temp\twc-radix-data/profiles/4186\27029,Profile [Radix: 4186 / NS: 4045] found but no company assigned to it
Profile_files.csv,278,C:\e_drive\.temp\twc-radix-data/profiles/641\27054,Profile [Radix: 641 / NS: 647] found but no company assigned to it
Profile_files.csv,279,C:\e_drive\.temp\twc-radix-data/profiles/641\27055,Profile [Radix: 641 / NS: 647] found but no company assigned to it
Profile_files.csv,280,C:\e_drive\.temp\twc-radix-data/profiles/4131\27056,Profile [Radix: 4131 / NS: 3993] found but no company assigned to it
Profile_files.csv,281,C:\e_drive\.temp\twc-radix-data/profiles/4131\27057,Profile [Radix: 4131 / NS: 3993] found but no company assigned to it
Profile_files.csv,282,C:\e_drive\.temp\twc-radix-data/profiles/3258\27058,Profile [Radix: 3258 / NS: 3116] found but no company assigned to it
Profile_files.csv,283,C:\e_drive\.temp\twc-radix-data/profiles/4268\27059,Profile [Radix: 4268 / NS: 4115] found but no company assigned to it
Profile_files.csv,284,C:\e_drive\.temp\twc-radix-data/profiles/4245\27060,Profile [Radix: 4245 / NS: 4096] found but no company assigned to it
Profile_files.csv,285,C:\e_drive\.temp\twc-radix-data/profiles/4245\27062,Profile [Radix: 4245 / NS: 4096] found but no company assigned to it
Profile_files.csv,286,C:\e_drive\.temp\twc-radix-data/profiles/3804\27063,Profile [Radix: 3804 / NS: 3676] found but no company assigned to it
Profile_files.csv,287,C:\e_drive\.temp\twc-radix-data/profiles/797\27064,Profile [Radix: 797 / NS: 803] found but no company assigned to it
Profile_files.csv,288,C:\e_drive\.temp\twc-radix-data/profiles/797\27065,Profile [Radix: 797 / NS: 803] found but no company assigned to it
Profile_files.csv,289,C:\e_drive\.temp\twc-radix-data/profiles/801\27066,Profile [Radix: 801 / NS: 807] found but no company assigned to it
Profile_files.csv,290,C:\e_drive\.temp\twc-radix-data/profiles/804\27069,Profile [Radix: 804 / NS: 810] found but no company assigned to it
Profile_files.csv,291,C:\e_drive\.temp\twc-radix-data/profiles/3954\27073,Profile [Radix: 3954 / NS: 3825] found but no company assigned to it
Profile_files.csv,292,C:\e_drive\.temp\twc-radix-data/profiles/3954\27074,Profile [Radix: 3954 / NS: 3825] found but no company assigned to it
Profile_files.csv,293,C:\e_drive\.temp\twc-radix-data/profiles/3647\27085,Profile [Radix: 3647 / NS: 3517] found but no company assigned to it
Profile_files.csv,294,C:\e_drive\.temp\twc-radix-data/profiles/2394\27128,Profile [Radix: 2394 / NS: 1922] found but no company assigned to it
Profile_files.csv,295,C:\e_drive\.temp\twc-radix-data/profiles/2394\27129,Profile [Radix: 2394 / NS: 1922] found but no company assigned to it
Profile_files.csv,296,C:\e_drive\.temp\twc-radix-data/profiles/3915\27130,Profile [Radix: 3915 / NS: 3785] found but no company assigned to it
Profile_files.csv,297,C:\e_drive\.temp\twc-radix-data/profiles/3915\27131,Profile [Radix: 3915 / NS: 3785] found but no company assigned to it
Profile_files.csv,298,C:\e_drive\.temp\twc-radix-data/profiles/4196\27165,Profile [Radix: 4196 / NS: 4055] found but no company assigned to it
Profile_files.csv,299,C:\e_drive\.temp\twc-radix-data/profiles/4138\27170,Profile [Radix: 4138 / NS: 4000] found but no company assigned to it
Profile_files.csv,300,C:\e_drive\.temp\twc-radix-data/profiles/4270\27183,Profile [Radix: 4270 / NS: 4003] found but no company assigned to it
Profile_files.csv,301,C:\e_drive\.temp\twc-radix-data/profiles/4270\27184,Profile [Radix: 4270 / NS: 4003] found but no company assigned to it
Profile_files.csv,302,C:\e_drive\.temp\twc-radix-data/profiles/3838\27258,Profile [Radix: 3838 / NS: 3710] found but no company assigned to it
Profile_files.csv,303,C:\e_drive\.temp\twc-radix-data/profiles/3133\27260,Profile [Radix: 3133 / NS: 2995] found but no company assigned to it
Profile_files.csv,304,C:\e_drive\.temp\twc-radix-data/profiles/457\27261,Profile [Radix: 457 / NS: 462] found but no company assigned to it
Profile_files.csv,305,C:\e_drive\.temp\twc-radix-data/profiles/2397\27262,Profile [Radix: 2397 / NS: 2300] found but no company assigned to it
Profile_files.csv,306,C:\e_drive\.temp\twc-radix-data/profiles/3871\27272,Profile [Radix: 3871 / NS: 3746] found but no company assigned to it
Profile_files.csv,307,C:\e_drive\.temp\twc-radix-data/profiles/1859\29389,No Radif File record found for ID: 29389
Profile_files.csv,308,C:\e_drive\.temp\twc-radix-data/profiles/368\27283,Profile [Radix: 368 / NS: 373] found but no company assigned to it
Profile_files.csv,309,C:\e_drive\.temp\twc-radix-data/profiles/152\27289,Profile [Radix: 152 / NS: 155] found but no company assigned to it
Profile_files.csv,310,C:\e_drive\.temp\twc-radix-data/profiles/154\27312,Profile [Radix: 154 / NS: 157] found but no company assigned to it
Profile_files.csv,311,C:\e_drive\.temp\twc-radix-data/profiles/3133\27334,Profile [Radix: 3133 / NS: 2995] found but no company assigned to it
Profile_files.csv,312,C:\e_drive\.temp\twc-radix-data/profiles/4273\27347,Profile [Radix: 4273 / NS: 4004] found but no company assigned to it
